entity_id,meridian_code,name_ko,name_zh,meridian,location_ko,location_en,method,needling,category
ST23,ST,태을,太乙,족양명위경,"윗배, 배꼽(umbilicus) 중심에서 위쪽으로 2寸, 앞정중선(anterior median line)에서 가쪽으로 2寸.","On the upper abdomen, 2 B-cun superior to the centre of the umbilicus, 2 B-cun lateral to the anterior median line.
Note: ST23 is located at the same level and lateral to KI17 and CV10.",,"- 直刺 0.5～1寸

- 斜刺 0.8～1.5寸",acupoint
ST24,ST,활육문,滑肉門,족양명위경,"윗배, 배꼽(umbilicus) 중심에서 위쪽으로 1寸, 앞정중선(anterior median line)에서 가쪽으로 2寸.","On the upper abdomen, 1 B-cun superior to the centre of the umbilicus, 2 B-cun lateral to the anterior median line.
Note: ST24 is at the same level and lateral to CV9.",,"- 直刺 0.5～1寸

- 斜刺 0.8～1.5寸",acupoint
ST25,ST,천추,天樞,족양명위경,"윗배, 배꼽(umbilicus)의 중심에서 가쪽으로 2寸.","On the upper abdomen, 2 B-cun lateral to the centre of the umbilicus.",,"- 直刺 0.5～1寸

- 斜刺 0.8～1.5寸

- 孕婦는 禁鍼",acupoint
ST26,ST,외릉,外陵,족양명위경,"아랫배, 배꼽(umbilicus) 중심에서 아래쪽으로 1寸, 앞정중선(anterior median line)에서 가쪽으로 2寸.","On the lower abdomen, 1 B-cun inferior to the centre of the umbilicus, 2 B-cun lateral to the anterior median line.
Note: ST26 is at the same level and lateral to KI15 and CV7.",,"- 直刺 0.5～1寸

- 斜刺 0.8～1.5寸",acupoint
ST27,ST,대거,大巨,족양명위경,"아랫배, 배꼽(umbilicus) 중심에서 아래쪽으로 2寸, 앞정중선(anterior median line)에서 가쪽으로 2寸.","On the lower abdomen, 2 B-cun inferior to the centre of the umbilicus, 2 B-cun lateral to the anterior median line.
Note: ST27 is at the same level and lateral to KI14 and CV5.",,"- 直刺 0.5～1寸

- 斜刺 0.8～1.5寸

- 오른쪽 穴에는 盲腸이 있어 주로 왼쪽 穴을 사용한다.",acupoint
ST28,ST,수도,水道,족양명위경,"아랫배, 배꼽(umbilicus) 중심에서 아래 쪽으로 3寸, 앞정중선(anterior median line)에서 가쪽으로 2寸.","On the lower abdomen, 3 B-cun inferior to the centre of the umbilicus, 2 B-cun lateral to the anterior median line.
Note: ST28 is 3 B-cun inferior to ST25, 1 B-cun inferior to St27, 2 B-cun lateral to CV4.",,"- 直刺 0.5～1寸

- 斜刺 0.8～1.5寸",acupoint
ST29,ST,귀래,歸來,족양명위경,"아랫배, 배꼽(umbilicus) 중심에서 아래쪽으로 4寸, 앞정중선(anterior median line)에서 가쪽으로 2寸.","On the lower abdomen, 4 B-cun inferior to the centre of the umbilicus, 2 B-cun lateral to the anterior median line.
Note: ST29 is 4 B-cun inferior to ST25, 1 B-cun inferior to ST28, 2 B-cun lateral to CV3.",,"- 直刺 0.5～1寸

- 斜刺 0.9～1.5寸

- 橫刺時는 鍼尖을 恥骨結合을 향해 1.5～2寸 刺入",acupoint
ST30,ST,기충,氣衝,족양명위경,"샅부위(groin region), 두덩결합(pubic symphysis) 위모서리와 같은 높이,앞정중선(anterior median line)에서 가쪽으로 2寸, 넙다리동맥(femoral artery)이 뛰는 곳.","In the groin region, at the same level as the superior border of the pubic symphysis, 2 B-cun lateral to the anterior median line, over the femoral artery.
Note: ST30 is 5 B-cun inferior to ST25, 2 B-cun lateral to CV2.",,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (鍼尖을 外陰部로 향해 刺入한다. 자침시 동맥을 피하여 출혈되지 않도록 한다.)",acupoint
ST31,ST,비관,髀關,족양명위경,"넓적다리 앞쪽면, 넙다리곧은근(rectus femoris muscle) 몸쪽끝, 넙다리빗근(sartorius muscle), 넙다리근막긴장근(tensor fasciae latae muscle)의 세 근육 사이의 오목한 곳.","On the anterior aspect of the thigh, in the depression among three muscles: the proximal portion of the rectus femoris muscle, the sartorius muscle and the tensor fasciae latae muscle.","엉덩이와 무릎을 약간 굽히고, 넓적다리의 앞안쪽에 저항을 주며 다리를 살짝 외전시키면 세모꼴의 오목한 부위가 나타난다. 넙다리곧은근의 몸쪽끝은 안쪽의 넙다리빗근과 가쪽의 넙다리근막긴장근 사이의 오목한 곳에서 나타난다. 髀關(ST31)은 이 세모의 꼭짓점아래 가장 오목한 곳에 위치한다. 무릎뼈바닥 가쪽끝(lateral end of the base of the patella)과 위앞엉덩뼈가시(anterior superior iliac spine)의 연결선에서 두덩결합의 아래모서리(inferior border of the pubic symphysis)와 같은 높이에서 취혈한다.","- 直刺 0.8～1.5寸

- 斜刺 1.5寸～2寸",acupoint
ST32,ST,복토,伏兎,족양명위경,"넓적다리 앞가쪽면, 위앞엉덩뼈가시(anterior superior iliac spine)와 무릎뼈바닥 가쪽끝(the lateral end of the base of the patella)을 연결하는 선 위, 무릎뼈바닥에서 위쪽으로 6寸.","On the anterolateral aspect of the thigh, on the line connecting the lateral end of the base of the patella with the anterior superior iliac spine, 6 B-cun superior to the base of the patella.",,"- 直刺 0.5～1寸

- 斜刺 1.5寸～2寸",acupoint
ST33,ST,음시,陰市,족양명위경,"넓적다리 앞가쪽면, 넙다리곧은근힘줄(rectus femoris tendon) 가쪽, 무릎뼈바닥(base of the patella)에서 위쪽으로 3寸.","On the anterolateral aspect of the thigh, lateral to the rectus femoris tendon, 3 B-cun superior to the base of the patella.",伏兎(ST32)와 무릎뼈바닥 가쪽끝을 연결하는 선의 중점에서 취혈한다.,"- 直刺 0.5～0.7寸

- 斜刺 0.7～1寸",acupoint
ST34,ST,양구,丘,족양명위경,"넓적다리 앞가쪽면, 가쪽넓은근(vastus lateralis muscle)과 넙다리곧은근힘줄(rectus femoris tendon) 가쪽모서리사이, 무릎뼈바닥(base of patellae)에서 위쪽으로 2寸.","On the anterolateral aspect of the thigh, between the vastus lateralis muscle and the lateral border of the rectus femoris tendon, 2 B-cun superior to the base of the patella.","넓적다리 근육에 힘을 주면, 넙다리 곧은근힘줄과 가쪽넓은근이 현저하게 드러난다. 근육과 힘줄 사이, 陰市(ST33)에서 수직으로 아래쪽 1寸 지점에서 취혈한다.","- 直刺 0.5～1寸

- 斜刺 1～1.5寸",acupoint
ST35,ST,독비,犢鼻,족양명위경,"무릎 앞쪽면, 무릎인대(patella ligament)의 가쪽 오목한 곳으로. 무릎을 굽혔을 때, 무릎뼈 아래가쪽 오목한 곳에서 취혈한다.","On the anterior aspect of the knee, in the depression lateral to the patellar ligament.
Note: When the knee is flexed, ST35 is located in the depression lateral and inferior to the patella.",,"- 0.3～0.5寸 直刺

- 內膝眼쪽으로 2～2.5寸 透刺",acupoint
ST36,ST,족삼리,足三里,족양명위경,"종아리 앞쪽면, 犢鼻(ST35)와 解谿(ST41)를 연결하는 선을 16촌으로 하여, 犢鼻(ST35)에서 아래쪽으로 3寸에 해당됨.","On the anterior aspect of the leg, on the line connecting ST35 with ST41, 3 B-cun inferior to ST35.","앉은 자세에서 발목에 힘을 빼거나, 또는 바로 누워 무릎을 굽힌 자세에서, 犢鼻(ST35) 아래쪽 3寸, 앞정강근(tibialis anterior muscle) 위에 취혈한다. 정강뼈거친면(tuberosity of tibia), 종아리뼈머리(head of fibula), 足三里(ST36)가 정삼각형 모양을 이룸.","- 0.5～1.5寸 直刺

- 上方 또는 下方을 향해 1～2寸 사자를 함.",acupoint
ST37,ST,상거허,上巨虛,족양명위경,"종아리 앞쪽면, 犢鼻(ST35)와 解谿(ST41)를 연결하는 선을 16촌으로 하여, 犢鼻(ST35)에서 아래쪽으로 6寸에 해당됨.","On the anterior aspect of the leg, on the line connecting ST35 with ST41, 6 B-cun inferior to ST35.","앉은 자세에서 발목에 힘을 빼거나, 또는 바로 누워 무릎을 굽힌 자세에서, 犢鼻(ST35) 아래쪽 6寸, 앞정강근(tibialis anterior muscle) 위에 취혈한다.","- 0.5～1.5寸 直刺

- 斜刺 1～2寸",acupoint
ST38,ST,조구,條口,족양명위경,"종아리 앞쪽면, 犢鼻(ST35)와 解谿(ST41)를 연결하는 선을 16촌으로 하여, 犢鼻(ST35)에서 아래쪽으로 8寸에 해당됨.","On the anterior aspect of the leg, on the line connecting ST35 with ST41, 8 B-cun inferior to ST35.","犢鼻(ST35) 아래쪽 8寸 부위. 즉 독비와 해계를 연결한 선의 중점으로, 앞정강근(tibialis anterior muscle) 위에 취혈하며, 豊隆(ST40)과 같은 높이에 해당됨.","- 0.5～1寸 直刺

- 斜刺 1～1.5寸",acupoint
ST39,ST,하거허,下巨虛,족양명위경,"종아리 앞쪽면, 犢鼻(ST35)와 解谿(ST41)를 연결하는 선을 16촌으로 하여, 犢鼻(ST35)에서 아래쪽으로 9寸에 해당됨.","On the anterior aspect of the leg, on the line connecting ST35 with ST41, 9 B-cun inferior to ST35.","犢鼻(ST35) 아래쪽 9寸 부위로, 앞정강근(tibialis anterior muscle) 위에 취혈하며, 陽交(GB35)․外丘(GB36)와 같은 높이에 해당됨.","- 直刺 0.5～1寸

- 斜刺 1～1.5寸",acupoint
ST40,ST,풍륭,豊隆,족양명위경,"종아리 앞가쪽면, 앞정강근(tibialis anterior muscle)의 가쪽모서리에 있으며, 犢鼻(ST35)와 解谿(ST41)를 연결하는 선을 16촌으로 하여, 가쪽 복사 융기(prominence of the lateral malleolus) 위쪽으로 8寸 부위에 해당됨.","On the anterolateral aspect of the leg, lateral border of the tibialis anterior muscle, 8 B-cun superior to the prominence of the lateral malleolus.","가쪽 복사 융기(prominence of the lateral malleolus) 위쪽으로 8寸 부위. 즉 독비와 해계를 연결한 선의 중점 높이로, 條口(ST38)에서 가쪽으로 1指 뒤에서 취혈한다.","- 0.5～1寸 直刺

- 斜刺 1～1.5寸 (鍼尖을 약간 內側으로 향해 刺入)",acupoint
ST41,ST,해계,解谿,족양명위경,"발목 앞쪽면, 발목관절 앞면 중앙부위로서, 긴엄지폄근힘줄(extensor halluces longus tendon)과 긴발가락폄근힘줄(extensor digitorum longus tendon) 사이 오목한 곳에 위치함.","On the anterior aspect of the ankle, in the depression at the centre of the front surface of the ankle joint, between the tendons of extensor hallucis longus and extensor digitorum longus.","발목을 발등 쪽으로 굽혔을 때 발등에서 더욱 도드라지는 긴엄지폄근힘줄과 긴발가락폄근힘줄 사이 오목한 곳에서 취혈하는데, 가쪽복사 융기(prominence of the lateral malleolus)와 안쪽복사 융기(prominence of the medial malleolus)를 연결하는 선의 중점에 해당됨.",- 鍼尖을 足根部로 향하여 0.3～0.8寸 直刺,acupoint
ST42,ST,충양,衝陽,족양명위경,"발등의 둘째 발허리뼈(the 2nd metatarsal bone) 바닥과 중간쐐기뼈(intermediate cuneiform bone)의 관절부위에 해당되며, 발등동맥(dorsalis pedis artery)이 뛰는 곳에 취혈함.","On the dorsum of the foot, at the joint of the base of the second metatarsal bone and the intermediate cuneiform bone, over the dorsalis pedis artery.",,- 足背動靜脈을 피하여 鍼尖을 足背에서 足底를 향해 0.2～0.3寸  直刺,acupoint
ST43,ST,함곡,陷谷,족양명위경,"발등, 둘째와 셋째 발허리뼈(the 2nd and 3rd metatarsal bones)의 사이, 둘째 발허리발가락관절(the 2nd metatarsophalangeal joint)의 몸 쪽 오목한 곳.","On the dorsum of the foot, between the second and third metatarsal bones, in the depression proximal to the second metatarsophalangeal joint.",,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸",acupoint
ST44,ST,내정,內庭,족양명위경,"발등 부위, 둘째와 셋째 발가락(the 2nd and 3rd toes) 사이, 발샅 가장자리(web margin) 뒤쪽, 赤白肉際.","On the dorsum of the foot, between the second and third toes, posterior to the web margin, at the border between the red and white flesh.",,"- 直刺 0.2～0.4寸

- 斜刺 0.3～0.8寸 (鍼尖을 上向하여 刺入)",acupoint
ST45,ST,여태,厲兌,족양명위경,"둘째발가락, 끝마디뼈(distal phalanx)가쪽, 둘째발톱 가쪽 뿌리각(lateral corner of the 2nd toenail)에서 몸가쪽으로 0.1寸.","On the second toe, lateral to the distal phalanx, 0.1 F-cun proximallateral to the lateral corner of the second toenail, at the intersection of the vertical line of the lateral border and the horizontal line of the base of the second toenail.",둘째발톱의 가쪽모서리를 지나는 수직선과 발톱뿌리를 지나는 수평선이 만나는 지점에서 취혈한다.,"- 直刺 0.1～0.2寸

- 斜刺 0.1～0.2寸",acupoint
SP1,SP,은백,隱白,족태음비경,"엄지발가락, 끝마디뼈(distal phalanx) 안쪽, 엄지발톱 안쪽 뿌리각(medial corner of the toenail)에서 몸 안쪽으로 1分(0.1寸).","On the great toe, medial to the distal phalanx, 0.1 F-cun proximal-medial to the medial corner of the toenail, at the intersection of the vertical line of the medial border and horizontal line of the base of the toenail.",엄지발톱의 안쪽 모서리를 지나는 수직선과 발톱뿌리를 지나는 수평선이 만나는 지점에서 취혈한다.,"- 直刺 0.1～0.2寸

- 斜刺 0.1～0.3寸 (鍼尖을 上向하여 刺入)

- 三稜鍼으로 點刺出血",acupoint
SP2,SP,대도,大都,족태음비경,"엄지발가락, 첫째 발허리발가락관절(the 1st metatarsophalangeal joint)에서 먼 쪽 오목한 곳, 赤白肉際.","On the great toe, in the depression distal to the 1st metatarsophalangeal joint, at the border between the red and white flesh.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸",acupoint
SP3,SP,태백,太白,족태음비경,"발 안쪽면, 엄지발가락, 첫째 발허리발가락관절(the 1st metatarsophalangeal joint)에서 몸 쪽 오목한 곳의 赤白肉際에 취혈함.","On the medial aspect of the foot, in the depression proximal to the 1st metatarsophalangeal joint, at the border between the red and white flesh.",,"- 0.3～0.5寸 直刺

- 斜刺 0.3～0.5寸",acupoint
SP4,SP,공손,公孫,족태음비경,"발 안쪽면, 첫째 발허리뼈바닥(base of the 1st metatarsal bone)의 아래앞쪽, 赤白肉際.","On the medial aspect of the foot, anteroinferior to the base of the 1st metatarsal bone, at the border between the red and white flesh.","손가락을 太白(SP3)에서부터 몸 쪽으로 움직이면, 첫째 발허리뼈바닥 먼 쪽에서 촉지되는 오목한 곳에서 취혈한다.","- 直刺 0.5～1寸

- 斜刺 1～1.5寸

- 湧泉을 향해 1.5～2寸 透刺",acupoint
SP5,SP,상구,商丘,족태음비경,"발 안쪽면, 안쪽복사(medial malleolus) 아래앞쪽, 발배뼈거친면(tuberosity of the navicular bone)과 안쪽복사 융기(prominence of the medial malleolus)를 연결하는 선 중간의 오목한 곳이며, 中封(LR4)의 뒤쪽, 照海(KI6)의 앞쪽에 위치한다.","On the medial aspect of the foot, anteroinferior to the medial malleolus, in the depression midway between the tuberosity of the navicular bone and the prominence of the medial malleolus.
Note 1: SP5 is located posterior to LR4 and anterior to KI6.",안쪽복사 앞모서리를 지나는 수직선과 아래모서리를 지나는 수평선이 만나는 지점에서 취혈한다.,"- 0.3～0.5寸 直刺를 하거나

- 鍼尖을 解谿(ST41)를 향해 1～1.5寸  橫刺",acupoint
SP6,SP,삼음교,三陰交,족태음비경,"종아리 정강뼈면, 정강뼈 안쪽모서리(medial border of the tibia) 뒤쪽에 해당되며, 안쪽복사 융기(prominence of the medial malleolus)에서 음릉천까지 13촌으로 정했을 때 안쪽복사융기 위 3寸 부위에 취혈함. 바로 1촌 아래지점에 족소음신경의 交信(KI8)이 위치한다.","On the tibial aspect of the leg, posterior to the medial border of the tibia, 3 B-cun superior to the prominence of the medial malleolus.
Note: 1 B-cun superior to KI8.",,"- 1～1.5寸 直刺

- 足部病 치료시는 鍼尖을 약간 後方으로 향해 1～1.5寸 刺入.

- 體幹부 疾患 치료시는 鍼尖을 약간 上向하여 刺入하거나 懸鍾(GB39)으로 透刺하기도 한다.

- 임신부에는 금침혈로 되어 있어 강한 자극을 피해야 함. (아직 명확한 근거는 부족하다)",acupoint
SP7,SP,누곡,谷,족태음비경,"종아리 정강뼈면, 정강뼈 안쪽모서리(medial border of the tibia) 뒤쪽에 해당되며, 안쪽복사 융기(prominence of the medial malleolus)에서 음릉천까지 13촌으로 정했을 때 안쪽복사융기에서 위로 6寸 부위에 취혈함.","On the tibial aspect of the leg, posterior to the medial border of the tibia, 6 B-cun superior to the prominence of the medial malleolus.",三陰交(SP6)에서 위쪽으로 3寸지점에 해당됨.,"- 0.5～1寸 直刺

- 斜刺 1～1.5寸",acupoint
